subcategoria,var,var_alias,description,visibility,var_type,is_category,values,campo_unificado,class
XI. ACCIDENTES,como_accidento,a1102,¿Cómo fue que se accidentó?,visible,options,TRUE,"{'is_category': 'true', 'options': {'1': 'Choque entre vehiculos de 4 o más ruedas', '2': 'Choque en motocicleta', '3': 'Choque atropellamiento como ciclista', '4': 'Atropellado como peatón', '5': 'Otros accidentes de transporte: avión, tren, lancha', '6': 'Caída a nivel de piso', '7': 'Golpe con objeto, equipo o maquinaria', '8': 'Caída de un nivel a otro: silla, escalera, etc', '9': 'Golpe, rasguño o mordida de persona o animal (caballo, perro', '10': 'Exposición a corriente eléctrica, radiación', '11': 'Exposición a humo o fuego', '12': 'Contacto con superficies o sustancias calientes (quemaduras)', '13': 'Exposición a fuerzas de la naturaleza: rayo, granizo', '14': 'Picadura de animal ponzoñoso o contacto con plantas venenosa', '15': 'Envenenamiento accidental: alimentos, medicamentos', '16': 'Sumersión en depósitos de agua: alberca, cisterna', '17': 'Otros accidentes que obstruyen la respiración: objeto extrañ', '18': 'Exposición accidental a otros factores', '99': 'NS/NR'}}",como_accidento,FALSE
XI. ACCIDENTES,lugar_encontraba_accidente,a1105,¿En qué lugar se encontraba cuando ocurrió el accidente?,visible,options,TRUE,"{'is_category': 'true', 'options': {'1': 'Hogar', '2': 'Escuela', '3': 'Trabajo', '4': 'Vía pública', '5': 'Campo', '6': 'Antro, bar', '7': 'Centro recreativo o deportivo', '8': 'Establecimiento comercial', '77': 'Otro (especifique)', '99': 'NS/NR'}}",lugar_encontraba_accidente,FALSE
XI. ACCIDENTES,accidento_cara,a1106a,"A. cara, cabeza y/o cuello?",visible,options,TRUE,"{'is_category': 'true', 'options': {'1': 'Contusión', '2': 'Moretón', '3': 'Esguince o torcedura', '4': 'Luxación', '5': 'Fractura', '6': 'Herida', '7': 'Laceración', '8': 'Lesión de nervios', '9': 'Amputación', '10': 'Aplastamiento', '11': 'Quemadura de primer grado', '12': 'Quemadura de segundo grado', '13': 'Quemadura de tercer grado', '14': 'Heridas múltiples', '15': 'Daño-afectación de órganos', '16': 'Otras/no especificadas', '17': 'Ninguna otra lesión', '99': 'NS/NR'}}",accidento_cara,FALSE
XI. ACCIDENTES,accidento_torax,a1106b,B. tórax y/o abdomen?,visible,options,TRUE,"{'is_category': 'true', 'options': {'1': 'Contusión', '2': 'Moretón', '3': 'Esguince o torcedura', '4': 'Luxación', '5': 'Fractura', '6': 'Herida', '7': 'Laceración', '8': 'Lesión de nervios', '9': 'Amputación', '10': 'Aplastamiento', '11': 'Quemadura de primer grado', '12': 'Quemadura de segundo grado', '13': 'Quemadura de tercer grado', '14': 'Heridas múltiples', '15': 'Daño-afectación de órganos', '16': 'Otras/no especificadas', '17': 'Ninguna otra lesión', '99': 'NS/NR'}}",accidento_torax,FALSE
XI. ACCIDENTES,accidento_pelvis,a1106c,C. pelvis (cadera)?,visible,options,TRUE,"{'is_category': 'true', 'options': {'1': 'Contusión', '2': 'Moretón', '3': 'Esguince o torcedura', '4': 'Luxación', '5': 'Fractura', '6': 'Herida', '7': 'Laceración', '8': 'Lesión de nervios', '9': 'Amputación', '10': 'Aplastamiento', '11': 'Quemadura de primer grado', '12': 'Quemadura de segundo grado', '13': 'Quemadura de tercer grado', '14': 'Heridas múltiples', '15': 'Daño-afectación de órganos', '16': 'Otras/no especificadas', '17': 'Ninguna otra lesión', '99': 'NS/NR'}}",accidento_pelvis,FALSE
XI. ACCIDENTES,accidento_columna,a1106d,D. columna vertebral?,visible,options,TRUE,"{'is_category': 'true', 'options': {'1': 'Contusión', '2': 'Moretón', '3': 'Esguince o torcedura', '4': 'Luxación', '5': 'Fractura', '6': 'Herida', '7': 'Laceración', '8': 'Lesión de nervios', '9': 'Amputación', '10': 'Aplastamiento', '11': 'Quemadura de primer grado', '12': 'Quemadura de segundo grado', '13': 'Quemadura de tercer grado', '14': 'Heridas múltiples', '15': 'Daño-afectación de órganos', '16': 'Otras/no especificadas', '17': 'Ninguna otra lesión', '99': 'NS/NR'}}",accidento_columna,FALSE
XI. ACCIDENTES,accidento_brazo,a1106e,E. brazo y/o antebrazo?,visible,options,TRUE,"{'is_category': 'true', 'options': {'1': 'Contusión', '2': 'Moretón', '3': 'Esguince o torcedura', '4': 'Luxación', '5': 'Fractura', '6': 'Herida', '7': 'Laceración', '8': 'Lesión de nervios', '9': 'Amputación', '10': 'Aplastamiento', '11': 'Quemadura de primer grado', '12': 'Quemadura de segundo grado', '13': 'Quemadura de tercer grado', '14': 'Heridas múltiples', '15': 'Daño-afectación de órganos', '16': 'Otras/no especificadas', '17': 'Ninguna otra lesión', '99': 'NS/NR'}}",accidento_brazo,FALSE
XI. ACCIDENTES,accidento_dedos_mano,a1106f,F. mano y/o dedos de la mano?,visible,options,TRUE,"{'is_category': 'true', 'options': {'1': 'Contusión', '2': 'Moretón', '3': 'Esguince o torcedura', '4': 'Luxación', '5': 'Fractura', '6': 'Herida', '7': 'Laceración', '8': 'Lesión de nervios', '9': 'Amputación', '10': 'Aplastamiento', '11': 'Quemadura de primer grado', '12': 'Quemadura de segundo grado', '13': 'Quemadura de tercer grado', '14': 'Heridas múltiples', '15': 'Daño-afectación de órganos', '16': 'Otras/no especificadas', '17': 'Ninguna otra lesión', '99': 'NS/NR'}}",accidento_dedos_mano,FALSE
XI. ACCIDENTES,accidento_pierna,a1106h,H. muslo y/o pierna?,visible,options,TRUE,"{'is_category': 'true', 'options': {'1': 'Contusión', '2': 'Moretón', '3': 'Esguince o torcedura', '4': 'Luxación', '5': 'Fractura', '6': 'Herida', '7': 'Laceración', '8': 'Lesión de nervios', '9': 'Amputación', '10': 'Aplastamiento', '11': 'Quemadura de primer grado', '12': 'Quemadura de segundo grado', '13': 'Quemadura de tercer grado', '14': 'Heridas múltiples', '15': 'Daño-afectación de órganos', '16': 'Otras/no especificadas', '17': 'Ninguna otra lesión', '99': 'NS/NR'}}",accidento_pierna,FALSE
XI. ACCIDENTES,accidento_pie,a1106i,I pie (tobillo) y/o dedos del pie?,visible,options,TRUE,"{'is_category': 'true', 'options': {'1': 'Contusión', '2': 'Moretón', '3': 'Esguince o torcedura', '4': 'Luxación', '5': 'Fractura', '6': 'Herida', '7': 'Laceración', '8': 'Lesión de nervios', '9': 'Amputación', '10': 'Aplastamiento', '11': 'Quemadura de primer grado', '12': 'Quemadura de segundo grado', '13': 'Quemadura de tercer grado', '14': 'Heridas múltiples', '15': 'Daño-afectación de órganos', '16': 'Otras/no especificadas', '17': 'Ninguna otra lesión', '99': 'NS/NR'}}",accidento_pie,FALSE
XI. ACCIDENTES,accidento_genitales,a1106j,J. genitales?,visible,options,TRUE,"{'is_category': 'true', 'options': {'1': 'Contusión', '2': 'Moretón', '3': 'Esguince o torcedura', '4': 'Luxación', '5': 'Fractura', '6': 'Herida', '7': 'Laceración', '8': 'Lesión de nervios', '9': 'Amputación', '10': 'Aplastamiento', '11': 'Quemadura de primer grado', '12': 'Quemadura de segundo grado', '13': 'Quemadura de tercer grado', '14': 'Heridas múltiples', '15': 'Daño-afectación de órganos', '16': 'Otras/no especificadas', '17': 'Ninguna otra lesión', '99': 'NS/NR'}}",accidento_genitales,FALSE
XI. ACCIDENTES,accidento_otra_lesion,a1106la,L. ¿Tuviste otra lesión en el cuerpo?,visible,options,TRUE,"{'is_category': 'true', 'options': {'1': 'Sí', '2': 'No'}}",accidento_otra_lesion,FALSE
XI. ACCIDENTES,accidente_atencion,a1107,¿Dónde lo atendieron cuando ocurrio el accidente?,visible,options,TRUE,"{'is_category': 'true', 'options': {'1': 'Instituto Mexicano del Seguro Social (IMSS)', '2': 'ISSSTE/ISSSTE Estatal', '3': 'PEMEX', '4': 'Defensa', '5': 'Marina', '6': 'Centro de salud u Hospital de la SSA', '7': 'IMSS Bienestar (antes Oportunidades)', '8': 'DIF federal, estatal o municipal', '9': 'Cruz roja/cruz verde', '10': 'Instituto Nacional de Salud', '11': 'Organizaciones (ONG/OSC) que dan atención gratuita/Dispensar', '12': 'Consultorio pertenecientes a farmacias/Farmacias con consult', '13': 'Consultorio dentro de hospital privado', '14': 'Área de urgencias/hospitalización dentro de hospital privado', '15': 'Atención privada en torre de consultorios médicos o en una c', '16': 'Consultorio en domicilio particular de médico privado', '17': 'Atención privada en mi domicilio', '18': 'Atención privada vía remota (teléfono, mensajes de texto, te', '19': 'Médico laboral (médico de la empresa)', '20': 'Curandero, hierbero, naturista', '21': 'Homeópata, acupunturista', '22': 'Otro (especifique)', '23': 'No sabe/No recuerda', '24': 'Ninguna'}}",accidente_atencion,FALSE
XI. ACCIDENTES,accidente_bajo_efecto,a1108,¿Cuándo sufrió el accidente estaba bajo los efectos de…,visible,options,TRUE,"{'is_category': 'true', 'options': {'1': 'alcohol?', '2': 'drogas? (especifique)', '3': 'ambos?', '8': 'No estaba bajo efectos de alcohol o drogas', '9': 'NS/NR', '77': 'Otro (especifique)'}}",accidente_bajo_efecto,FALSE
XI. ACCIDENTES,problema_salud_x_accidente,a1109,¿Qué problema de salud permanente le ocasionó este accidente?,visible,options,TRUE,"{'is_category': 'true', 'options': {'1': 'Ningún problema', '2': 'Limitación o dificultad para moverse o caminar (o lo hace co', '3': 'Limitación o dificultad para usar sus brazos y manos', '4': 'Dificultad para oír', '5': 'Dificultad para hablar', '6': 'Dificultar para ver o ceguera', '7': 'Otra limitación física o mental (especifique)', '9': 'NS/NR'}}",problema_salud_x_accidente,FALSE
XII. ATAQUE Y VIOLENCIA PARA ADULTOS DE 20 AÑOS O MAS,violencia_fisica_ult_12meses,a1201,"¿En los últimos 12 meses,  ¿Usted fue víctima de algún incidente en el que la/lo atacaran o violentaran físicamente?",visible,options,TRUE,"{'is_category': 'true', 'options': {'1': 'Sí', '2': 'No', '9': 'NS/NR'}}",violencia_fisica_ult_12meses,FALSE
XII. ATAQUE Y VIOLENCIA PARA ADULTOS DE 20 AÑOS O MAS,violencia_fisica_1,a1202a,¿Qué fue lo que pasó? Prioridad 1,visible,options,TRUE,"{'is_category': 'true', 'options': {'1': 'Agresiones con substancias', '2': 'Sofocación, estrangulamiento, ahogamiento', '3': 'Herdia por arma de fuego', '4': 'Herida por arma punzocortante (cuchillo, navaja, etc)', '5': 'Empujón desde lugar elevado', '6': 'Golpes, patadas, puñetazos', '7': 'Agresión sexual', '8': 'Envenenamiento u obstrucción de las vías respiratorias por s', '9': 'Agresiones verbales', '76': 'Otras agresiones o maltrato', '77': 'Otro (especifique)', '99': 'NS/NR'}}",violencia_fisica_1,FALSE
XII. ATAQUE Y VIOLENCIA PARA ADULTOS DE 20 AÑOS O MAS,motivo_violencia_1,a1203a,¿Cuál fue el principal motivo? Prioridad 1,visible,options,TRUE,"{'is_category': 'true', 'options': {'1': 'Robo o asalto', '2': 'Incidente de tránsito', '3': 'Riña con desconocidos', '4': 'Riña con conocidos', '5': 'Secuestro', '6': 'Detención', '10': 'Violencia familiar', '11': 'Violencia por novio/pareja/esposo', '12': 'Intento de suicidio', '77': 'Otro (especifique)', '99': 'NS/NR'}}",motivo_violencia_1,FALSE
XII. ATAQUE Y VIOLENCIA PARA ADULTOS DE 20 AÑOS O MAS,lugar_violencia_fisica,a1204,¿En qué lugar ocurrió el ataque o violencia?,visible,options,TRUE,"{'is_category': 'true', 'options': {'1': 'Hogar', '2': 'Escuela', '3': 'Trabajo', '4': 'Transporte público', '5': 'Vía pública', '6': 'Campo', '7': 'Centro recreativo o deportivo', '8': 'Antro, bar', '9': 'Establecimiento comercial', '77': 'Otro (especifique)', '99': 'NS/NR'}}",lugar_violencia_fisica,FALSE
XII. ATAQUE Y VIOLENCIA PARA ADULTOS DE 20 AÑOS O MAS,danio_salud_x_violencia,a1205,¿Sufrió usted algún daño a su salud por el ataque o agresión?,visible,options,TRUE,"{'is_category': 'true', 'options': {'1': 'Sí', '2': 'No', '9': 'NS/NR'}}",danio_salud_x_violencia,FALSE
XII. ATAQUE Y VIOLENCIA PARA ADULTOS DE 20 AÑOS O MAS,institucion_atencion_violencia,a1206,¿En qué institución lo(a) atendieron cuando ocurrió el ataque o agresión?,visible,options,TRUE,"{'is_category': 'true', 'options': {'1': 'Instituto Mexicano del Seguro Social (IMSS)', '2': 'ISSSTE/ISSSTE Estatal', '3': 'PEMEX', '4': 'Defensa', '5': 'Marina', '6': 'Centro de salud u Hospital de la SSA', '7': 'IMSS Bienestar (antes Oportunidades)', '8': 'DIF federal, estatal o municipal', '9': 'Cruz roja/cruz verde', '10': 'Instituto Nacional de Salud', '11': 'Organizaciones (ONG/OSC) que dan atención gratuita/Dispensar', '12': 'Consultorio pertenecientes a farmacias/Farmacias con consult', '13': 'Consultorio dentro de hospital privado', '14': 'Área de urgencias/hospitalización dentro de hospital privado', '15': 'Atención privada en torre de consultorios médicos o en una c', '16': 'Consultorio en domicilio particular de médico privado', '17': 'Atención privada en mi domicilio', '18': 'Atención privada vía remota (teléfono, mensajes de texto, te', '19': 'Médico laboral (médico de la empresa)', '20': 'Curandero, hierbero, naturista', '21': 'Homeópata, acupunturista', '22': 'Otro (especifique)', '23': 'No sabe/No recuerda', '24': 'Ninguna'}}",institucion_atencion_violencia,FALSE
XII. ATAQUE Y VIOLENCIA PARA ADULTOS DE 20 AÑOS O MAS,violencia_bajo_efecto,a1207,Cuando sufrió el ataque o violencia ¿estaba usted bajo los efectos de…,visible,options,TRUE,"{'is_category': 'true', 'options': {'1': 'alcohol?', '2': 'drogas?', '3': 'ambos?', '7': 'Otro (especifique)', '8': 'No estaba bajo efectos de alcohol o drogas', '9': 'NS/NR'}}",violencia_bajo_efecto,FALSE
XII. ATAQUE Y VIOLENCIA PARA ADULTOS DE 20 AÑOS O MAS,problema_salud_x_violencia,a1208,¿Qué problema de salud permanente le ocasionó el ataque o violencia?,visible,options,TRUE,"{'is_category': 'true', 'options': {'1': 'Ningún problema', '2': 'Limitación o dificultad para moverse o caminar (o lo hace co', '3': 'Limitación o dificultad para usar sus brazos y manos', '4': 'Dificultad para oír', '5': 'Dificultad para hablar', '6': 'Dificultar para ver o ceguera', '7': 'Otra limitación física o mental (especifique)', '9': 'NS/NR'}}",problema_salud_x_violencia,FALSE
XII. ATAQUE Y VIOLENCIA PARA ADULTOS DE 20 AÑOS O MAS,persona_que_violento,a1209,¿Quién fue la persona que le atacó?,visible,options,TRUE,"{'is_category': 'true', 'options': {'1': 'Pareja', '2': 'Familiar', '3': 'Amigo(a)', '4': 'Novio(a)', '5': 'Vecino(a) u otro(a) conocido(a)', '6': 'Desconocido(a)', '7': 'Policia', '9': 'No responde'}}",persona_que_violento,FALSE
XII. ATAQUE Y VIOLENCIA PARA ADULTOS DE 20 AÑOS O MAS,alguien_manoseo,a1210,"¿A lo largo de su vida, alguien le manoseó, tocó o acarició alguna parte de su cuerpo o tuvo relaciones sexuales con usted cuando era muy pequeño/a?",visible,options,TRUE,"{'is_category': 'true', 'options': {'1': 'Sí, antes de los 12', '2': 'Sí, cuando tenía 12 o más años', '3': 'No, nunca', '8': 'No recuerda', '9': 'No responde'}}",alguien_manoseo,FALSE
XII. ATAQUE Y VIOLENCIA PARA ADULTOS DE 20 AÑOS O MAS,ha_pensado_suicidarse,a1211,¿Alguna vez ha pensado en suicidarse?,visible,options,TRUE,"{'is_category': 'true', 'options': {'1': 'Sí', '2': 'No', '9': 'No responde'}}",ha_pensado_suicidarse,FALSE
XII. ATAQUE Y VIOLENCIA PARA ADULTOS DE 20 AÑOS O MAS,frec_pensado_suicidarse,a1212,¿Con qué frecuencia lo ha pensado?,visible,options,TRUE,"{'is_category': 'true', 'options': {'1': 'Siempre o muy frecuentemente', '2': 'Casi siempre', '3': 'Algunas veces', '4': 'Rara vez', '9': 'No responde'}}",frec_pensado_suicidarse,FALSE
XII. ATAQUE Y VIOLENCIA PARA ADULTOS DE 20 AÑOS O MAS,herido_proposito_suicidarse,a1213,"¿Alguna vez a propósito se ha herido, cortado, intoxicado o hecho daño con el fin de quitarse la vida?",visible,options,TRUE,"{'is_category': 'true', 'options': {'1': 'Sí, una vez', '2': 'Sí, 2 o más veces', '3': 'Nunca'}}",herido_proposito_suicidarse,FALSE
XII. ATAQUE Y VIOLENCIA PARA ADULTOS DE 20 AÑOS O MAS,herido_suicidio_12meses,a1214,¿Esto fue en los últimos 12 meses?,visible,options,TRUE,"{'is_category': 'true', 'options': {'1': 'Sí', '2': 'No', '9': 'No responde'}}",herido_suicidio_12meses,FALSE
XIII. FACTORES DE RIESGO,actual_fuma_tabaco,a1301,"Actualmente, ¿fuma tabaco…",visible,options,TRUE,"{'is_category': 'true', 'options': {'1': 'todos los días?', '2': 'algunos días?', '3': 'no fuma actualmente?', '9': 'No responde'}}",actual_fuma_tabaco,FALSE
XIII. FACTORES DE RIESGO,edad_comenzo_fumar_todos_dias,a1302,¿A qué edad comenzó a fumar productos del tabaco todos los días?,visible,abierta,FALSE,"{'is_category': 'false', 'min': 0, 'max': 0}",edad_comenzo_fumar_todos_dias,FALSE
XIII. FACTORES DE RIESGO,total_cigarros_fuma_diario,a1303,"En pormedio, ¿cuántos cigarros fuma actualmente por día?",visible,abierta,FALSE,"{'is_category': 'false', 'min': 0, 'max': 0}",total_cigarros_fuma_diario,FALSE
XIII. FACTORES DE RIESGO,total_cigarros_fuma_semana,a1304,"En pormedio, ¿cuántos cigarros fuma actualmente por semana?",visible,abierta,FALSE,"{'is_category': 'false', 'min': 0, 'max': 0}",total_cigarros_fuma_semana,FALSE
XIII. FACTORES DE RIESGO,antes_fumo_tabaco,a1305,En el pasado¿ha fumado productos del tabaco…,visible,options,TRUE,"{'is_category': 'true', 'options': {'1': 'todos los días?', '2': 'algunos días?', '3': 'nunca ha fumado?', '9': 'No responde'}}",antes_fumo_tabaco,FALSE
XIII. FACTORES DE RIESGO,tiempo_dejo_fumar_periodo,a1306p,¿Hace cuánto tiempo dejó definitivamente de fumar? PERIODO,visible,options,TRUE,"{'is_category': 'true', 'options': {'1': 'Años', '2': 'Meses', '3': 'Semanas', '4': 'Días', '5': 'Menos de un día', '9': 'No responde'}}",tiempo_dejo_fumar_periodo,FALSE
XIII. FACTORES DE RIESGO,tiempo_dejo_fumar,a1306t,¿Hace cuánto tiempo dejó definitivamente de fumar? TIEMPO,visible,abierta,FALSE,"{'is_category': 'false', 'min': 0, 'max': 0}",tiempo_dejo_fumar,FALSE
XIII. FACTORES DE RIESGO,consumo_cigarros_electronicos,a1307,"Los cigarros electrónicos son productos que utilizan baterías u otros métodos para producir un vapor que puede contener nicotina. Se conocen como “e-cigarrete”, “Vape-pen”, “e-shisha” y “e-pipes”",visible,options,TRUE,"{'is_category': 'true', 'options': {'1': 'todos los días?', '2': 'algunos días?', '3': 'Actuamente no consume', '4': 'No conoce el cigarro electrónico', '9': 'No responde'}}",consumo_cigarros_electronicos,FALSE
XIII. FACTORES DE RIESGO,ult_12meses_1_copa_alcohol,a1308,"En los últimos 12 meses,¿Con qué frecuencia tomó al menos una copa ya sea de vino, cerveza, whisky o cualquier otra bebida que contenga alcohol?",visible,options,TRUE,"{'is_category': 'true', 'options': {'1': 'Diaria', '2': 'Semanal', '3': 'Mensual', '4': 'Anual', '5': 'No ha consumido en los últimos 12 meses', '6': 'Nunca ha consumido', '9': 'No responde'}}",ult_12meses_1_copa_alcohol,FALSE
XIII. FACTORES DE RIESGO,ult_12meses_5mas_copa_alcohol,a1309,"En los últimos 12 meses, ¿Con qué frecuencia tomó cinco o más copas de cualquier bebida alcohólica en una sola ocasión?",visible,options,TRUE,"{'is_category': 'true', 'options': {'1': 'Diario', '2': 'Semanal', '3': 'Mensual', '4': '7 a 11 veces al año', '5': '1 a 6 veces al año', '6': 'No en los últimos 12 meses', '9': 'No responde'}}",ult_12meses_5mas_copa_alcohol,FALSE
XIII. FACTORES DE RIESGO,ult_12meses_4mas_copa_alcohol,a1310,"En los últimos 12 meses, ¿Con qué frecuencia tomó cuatro o más copas de cualquier bebida alcohólica en una sola ocasión?",visible,options,TRUE,"{'is_category': 'true', 'options': {'1': 'Diario', '2': 'Semanal', '3': 'Mensual', '4': '7 a 11 veces al año', '5': '1 a 6 veces al año', '6': 'No en los últimos 12 meses', '9': 'No responde'}}",ult_12meses_4mas_copa_alcohol,FALSE
XIII. FACTORES DE RIESGO,ult_mes_5mas_copa_alcohol,a1311,"En los últimos 30 días, ¿Tomó cinco o más copas de alcohol en al menos una ocasión",visible,options,TRUE,"{'is_category': 'true', 'options': {'1': 'Sí', '2': 'No', '9': 'No responde'}}",ult_mes_5mas_copa_alcohol,FALSE
XIII. FACTORES DE RIESGO,ult_mes_4mas_copa_alcohol,a1312,"En los últimos 30 días, ¿Tomó cuatro o más copas de alcohol en al menos una ocasión?",visible,options,TRUE,"{'is_category': 'true', 'options': {'1': 'Sí', '2': 'No', '9': 'No responde'}}",ult_mes_4mas_copa_alcohol,FALSE
XIV. FUNCIONAMIENTO,usa_lentes,a1401,¿Usa anteojos o lentes de contacto?,visible,options,TRUE,"{'is_category': 'true', 'options': {'1': 'Sí', '2': 'No'}}",usa_lentes,FALSE
XIV. FUNCIONAMIENTO,usa_protesis_auditiva,a1402,¿Usa una prótesis auditiva?,visible,options,TRUE,"{'is_category': 'true', 'options': {'1': 'Sí', '2': 'No'}}",usa_protesis_auditiva,FALSE
XIV. FUNCIONAMIENTO,con_lentes_dificultad_ver,a1403a,"Cunado usa anteojos o lentes de contacto, ¿tiene dificultad para ver?",visible,options,TRUE,"{'is_category': 'true', 'options': {'1': 'Ninguna dificultad', '2': 'Cierta dificultad', '3': 'Mucha dificultad', '4': 'Le resulta imposible ver'}}",con_lentes_dificultad_ver,FALSE
